"Year","Month","Month Name","State","City","Store name","Lines","Category","Sales revenue","Quantity sold","Margin"
"2014","5","May","New York","New York","e-Fashion New York 5th","City Trousers","Long lounge pants","89.8","2","-42.3"
"2014","5","May","New York","New York","e-Fashion New York 5th","Dresses","Casual dresses","451.3","3","232.3"
"2014","5","May","New York","New York","e-Fashion New York 5th","Dresses","Evening wear","556.3","3","280.3"
"2014","5","May","New York","New York","e-Fashion New York 5th","Dresses","Skirts","328.1","2","176.9"
"2014","5","May","New York","New York","e-Fashion New York 5th","Jackets","Boatwear","273.4","2","122.7"
"2014","5","May","New York","New York","e-Fashion New York 5th","Jackets","Fancy fabric","883.9","5","422.2"
"2014","5","May","New York","New York","e-Fashion New York 5th","Jackets","Outdoor","655.9","4","384"
"2014","5","May","New York","New York","e-Fashion New York 5th","Outerwear","Day wear","5421.3","40","2875"
"2014","5","May","New York","New York","e-Fashion New York 5th","Outerwear","Hats,gloves,scarves","262.9","3","99"
"2014","5","May","New York","New York","e-Fashion New York 5th","Shirt Waist","2 Pocket shirts","902.9","6","277.7"
"2014","5","May","New York","New York","e-Fashion New York 5th","Shirt Waist","Long sleeve","500.4","4","145"
"2014","5","May","New York","New York","e-Fashion New York 5th","Shirt Waist","Short sleeve","711.3","4","356.5"
"2014","5","May","New York","New York","e-Fashion New York 5th","Sweaters","Cardigan","2585.7","16","1007.8"
"2014","5","May","New York","New York","e-Fashion New York 5th","Sweaters","Soft fabric","839.1","5","389.6"
"2014","5","May","New York","New York","e-Fashion New York 5th","Sweat-T-Shirts","T-Shirts","14425.4","84","7446.3"
"2014","5","May","New York","New York","e-Fashion New York 5th","Trousers","Party pants","1277.1","7","556.9"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Accessories","Belts,bags,wallets","12109.6","80","5743.6"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Accessories","Hats,gloves,scarves","3859.7","26","2125.5"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Accessories","Jewelry","28966.7","178","14020.7"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Accessories","Lounge wear","4846.3","28","2670.8"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","City Skirts","Mini city","413","3","158.3"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","City Trousers","Long lounge pants","89.8","2","-46.2"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Dresses","Casual dresses","1146.8","7","638.1"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Dresses","Skirts","893.3","7","366.3"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Jackets","Boatwear","91.1","1","18.6"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Jackets","Fancy fabric","364.6","2","179.8"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Jackets","Outdoor","655.9","4","383.9"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Outerwear","Day wear","10536.2","77","4980.1"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Outerwear","Hats,gloves,scarves","453.5","5","176.8"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Shirt Waist","2 Pocket shirts","3768.5","22","1412.3"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Shirt Waist","Long sleeve","1147","9","295.1"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Shirt Waist","Short sleeve","3767.2","25","1233.1"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Sweaters","Cardigan","3609","28","1065.2"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Sweaters","Soft fabric","3152.7","16","1716.9"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Sweat-T-Shirts","T-Shirts","32461","187","16795.8"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Trousers","Jeans","1093.3","6","661.2"
"2014","5","May","New York","New York","e-Fashion New York Magnolia","Trousers","Party pants","1504.3","8","662"
"2014","5","May","Texas","Austin","e-Fashion Austin","Accessories","Belts,bags,wallets","3396.4","23","1636.3"
"2014","5","May","Texas","Austin","e-Fashion Austin","Accessories","Hats,gloves,scarves","2167.8","14","1257"
"2014","5","May","Texas","Austin","e-Fashion Austin","Accessories","Jewelry","19331.2","117","9609.4"
"2014","5","May","Texas","Austin","e-Fashion Austin","Accessories","Lounge wear","2284.7","15","1256.6"
"2014","5","May","Texas","Austin","e-Fashion Austin","City Trousers","Long lounge pants","137.4","2","1"
"2014","5","May","Texas","Austin","e-Fashion Austin","Dresses","Casual dresses","1146.7","7","640.2"
"2014","5","May","Texas","Austin","e-Fashion Austin","Dresses","Skirts","455.7","4","155.1"
"2014","5","May","Texas","Austin","e-Fashion Austin","Jackets","Boatwear","182.3","1","110.7"
"2014","5","May","Texas","Austin","e-Fashion Austin","Jackets","Outdoor","1311.2","8","761.6"
"2014","5","May","Texas","Austin","e-Fashion Austin","Outerwear","Day wear","8732","64","4624.1"
"2014","5","May","Texas","Austin","e-Fashion Austin","Outerwear","Hats,gloves,scarves","153.9","2","41.6"
"2014","5","May","Texas","Austin","e-Fashion Austin","Shirt Waist","2 Pocket shirts","4458.1","26","1707.3"
"2014","5","May","Texas","Austin","e-Fashion Austin","Shirt Waist","Long sleeve","892.5","7","255.9"
"2014","5","May","Texas","Austin","e-Fashion Austin","Shirt Waist","Short sleeve","1667.2","11","685.3"
"2014","5","May","Texas","Austin","e-Fashion Austin","Sweaters","Cardigan","979.1","11","14.3"
"2014","5","May","Texas","Austin","e-Fashion Austin","Sweaters","Soft fabric","1122.1","6","582.7"
"2014","5","May","Texas","Austin","e-Fashion Austin","Sweat-T-Shirts","T-Shirts","12502.7","76","6198.9"
"2014","5","May","Texas","Austin","e-Fashion Austin","Trousers","Jeans","182.3","1","110.3"
"2014","5","May","Texas","Austin","e-Fashion Austin","Trousers","Party pants","684.3","3","382.6"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Accessories","Belts,bags,wallets","1895","13","814.7"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Accessories","Hats,gloves,scarves","1483.4","9","903.8"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Accessories","Jewelry","17015","106","7397"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Accessories","Lounge wear","1000.1","6","560.4"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","City Skirts","Mini city","154.3","1","70.6"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","City Trousers","Long lounge pants","44.9","1","-18.5"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Dresses","Casual dresses","163.4","1","90.3"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Dresses","Skirts","364.6","3","138.9"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Jackets","Outdoor","164","1","96"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Outerwear","Day wear","2536.5","19","1399.4"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Outerwear","Hats,gloves,scarves","453.5","5","176.1"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Shirt Waist","2 Pocket shirts","497.6","4","73.3"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Shirt Waist","Long sleeve","436.3","3","160.8"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Shirt Waist","Short sleeve","482.7","3","200.4"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Sweaters","Cardigan","1785.6","10","887.5"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Sweaters","Soft fabric","1368.5","7","731.9"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Sweat-T-Shirts","T-Shirts","11518.5","74","5433.9"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Trousers","Jeans","182.1","1","110.2"
"2014","5","May","Texas","Dallas","e-Fashion Dallas","Trousers","Party pants","114","1","20.9"
"2014","5","May","Texas","Houston","e-Fashion Houston","Accessories","Belts,bags,wallets","2442.8","14","1264.9"
"2014","5","May","Texas","Houston","e-Fashion Houston","Accessories","Hair accessories","114","1","113"
"2014","5","May","Texas","Houston","e-Fashion Houston","Accessories","Hats,gloves,scarves","3178.9","19","1853.5"
"2014","5","May","Texas","Houston","e-Fashion Houston","Accessories","Jewelry","23143.7","139","11102"
"2014","5","May","Texas","Houston","e-Fashion Houston","Accessories","Lounge wear","928.5","6","514.7"
"2014","5","May","Texas","Houston","e-Fashion Houston","Dresses","Casual dresses","509.8","3","289.5"
"2014","5","May","Texas","Houston","e-Fashion Houston","Dresses","Evening wear","91.1","1","11.1"
"2014","5","May","Texas","Houston","e-Fashion Houston","Dresses","Skirts","364.6","4","64.8"
"2014","5","May","Texas","Houston","e-Fashion Houston","Jackets","Fancy fabric","364.1","2","179.4"
"2014","5","May","Texas","Houston","e-Fashion Houston","Jackets","Outdoor","627.6","4","312.3"
"2014","5","May","Texas","Houston","e-Fashion Houston","Outerwear","Day wear","4365.5","32","2416.2"
"2014","5","May","Texas","Houston","e-Fashion Houston","Outerwear","Hats,gloves,scarves","544.2","6","210.2"
"2014","5","May","Texas","Houston","e-Fashion Houston","Shirt Waist","2 Pocket shirts","3593.2","20","1460.8"
"2014","5","May","Texas","Houston","e-Fashion Houston","Shirt Waist","Long sleeve","1375.1","10","462.4"
"2014","5","May","Texas","Houston","e-Fashion Houston","Shirt Waist","Short sleeve","1244.7","8","444.2"
"2014","5","May","Texas","Houston","e-Fashion Houston","Sweaters","Cardigan","845.9","5","383"
"2014","5","May","Texas","Houston","e-Fashion Houston","Sweaters","Soft fabric","1756.3","9","943.2"
"2014","5","May","Texas","Houston","e-Fashion Houston","Sweat-T-Shirts","T-Shirts","14942.7","88","7707.1"
"2014","5","May","Texas","Houston","e-Fashion Houston","Trousers","Jeans","182.3","1","110.3"
"2014","5","May","Texas","Houston","e-Fashion Houston","Trousers","Party pants","2052.8","11","956.1"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Accessories","Belts,bags,wallets","4337.1","25","2081"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Accessories","Hats,gloves,scarves","3925.6","24","2357.5"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Accessories","Jewelry","26641.9","159","12816.2"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Accessories","Lounge wear","537.2","3","288"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Dresses","Casual dresses","778.4","5","413.8"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Dresses","Evening wear","273.9","1","159"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Dresses","Skirts","1496.6","12","593.6"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Jackets","Boatwear","364.6","2","220.6"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Jackets","Fancy fabric","182.3","1","89.9"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Jackets","Outdoor","1110.5","7","576"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Outerwear","Day wear","7911.5","58","4165.8"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Outerwear","Hats,gloves,scarves","453.3","5","175.4"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","2 Pocket shirts","4184.5","26","1399.2"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","Long sleeve","364.6","2","169.8"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Shirt Waist","Short sleeve","907","6","291.3"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Sweaters","Cardigan","546.9","3","238.7"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Sweaters","Soft fabric","1408.5","8","687.3"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Sweat-T-Shirts","T-Shirts","21632.7","125","11138.4"
"2014","5","May","Texas","Houston","e-Fashion Houston Leighton","Trousers","Party pants","1208.4","6","628"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Accessories","Belts,bags,wallets","2447.5","14","1140.9"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Accessories","Hats,gloves,scarves","4261","27","2547.5"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Accessories","Jewelry","16669","106","7958.2"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Accessories","Lounge wear","1645.5","11","893.6"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Dresses","Casual dresses","908.3","6","471"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Jackets","Outdoor","4336.2","28","2177"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Outerwear","Day wear","7544.3","64","3582.9"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Outerwear","Hats,gloves,scarves","362.8","4","142.6"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","2 Pocket shirts","3461","18","1507.8"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","Long sleeve","692.2","5","238.6"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Shirt Waist","Short sleeve","364.6","2","195.4"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Cardigan","364.6","2","198"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Sweaters","Soft fabric","228.1","1","136.5"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Sweat-T-Shirts","T-Shirts","18834.2","125","7239.7"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Trousers","Jeans","182.3","1","110.3"
"2014","6","June","California","Los Angeles","e-Fashion Los Angeles","Trousers","Party pants","114","1","19.6"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Accessories","Belts,bags,wallets","455.7","3","177.1"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Accessories","Hats,gloves,scarves","2012.3","13","1259.6"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Accessories","Jewelry","8494.4","52","3676.2"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Accessories","Lounge wear","975.1","6","542.5"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Dresses","Casual dresses","820","5","456.7"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Dresses","Evening wear","456.2","2","260.4"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Dresses","Skirts","182.3","1","106.5"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Jackets","Outdoor","451","3","232.5"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Outerwear","Day wear","1864.1","14","962.6"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Outerwear","Hats,gloves,scarves","181.4","2","71"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Shirt Waist","2 Pocket shirts","2569.1","16","861.4"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Shirt Waist","Long sleeve","154.8","1","58.1"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Shirt Waist","Short sleeve","1124.6","7","474.4"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Sweaters","Soft fabric","456.2","2","272.8"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Sweat-T-Shirts","T-Shirts","9586.8","64","4034.1"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Trousers","Jeans","342.7","2","198.9"
"2014","6","June","California","San Francisco","e-Fashion San Francisco","Trousers","Party pants","182.3","1","90.9"
"2014","6","June","Colorado","Colorado Springs","e-Fashion Colorado Springs","Accessories","Belts,bags,wallets","1640.6","10","731.1"
